"Id,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Gender,Exam_Score"
"2569,0.8388234652712269,0.17516426096346072,2,2,1,-0.01979557715729433,1.6619193236372043,0,1,1.2241438564120333,1,0,1,1,-0.938376811805773,0,1,0,0.9318162635860602"
"2570,-0.16282241129609587,1.2144311371310161,1,0,0,-1.3821849342223185,-1.5328147384142963,2,1,-0.40124168605466753,2,2,1,1,0.03141133078780467,0,1,0,0.19808314104755217"
"2571,0.0041185681317912485,-0.6042858961622058,0,2,1,-1.3821849342223185,0.9674119188433998,2,1,0.41145108517868284,2,0,1,2,1.9709876159749602,1,1,0,0.19808314104755217"
"2572,-1.498350246719193,0.08855868794949777,1,2,1,-0.7009902556898064,-0.4910536312235896,0,1,0.41145108517868284,0,2,0,0,0.03141133078780467,0,2,0,-0.7802276890037918"
"2573,-0.329763390723983,-0.08465245807842814,1,2,1,1.3425937799077299,-1.185561036017394,2,1,1.2241438564120333,2,0,1,0,0.03141133078780467,0,1,0,-0.5356499814909559"
"2574,0.0041185681317912485,-0.5176803231482429,2,0,1,1.3425937799077299,-1.046659555058633,2,0,-0.40124168605466753,1,2,1,2,0.03141133078780467,0,1,0,-0.7802276890037918"
"2575,2.675174238977985,1.3876422831589421,2,1,0,-0.01979557715729433,1.453567102199063,2,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,0,0,0,1.9101270936374042"
"2576,-1.1644682878634187,-1.1239193342459837,1,2,1,0.6613991013752177,1.0368626593227803,2,1,0.41145108517868284,1,2,0,0,-0.938376811805773,0,1,1,-1.5139608115422998"
"2577,1.5065873829827754,-1.2105249072599464,0,0,0,-0.7009902556898064,-0.6299551121823505,2,1,-1.213934457288018,2,2,0,0,0.03141133078780467,0,2,1,0.19808314104755217"
"2578,1.005764444699114,0.26176983397742365,2,2,0,-2.0633796127548307,1.5230178426784435,1,1,0.41145108517868284,1,0,1,0,1.0011994733813825,0,0,1,0.6872385560732241"
"2579,0.3380005269875655,0.5215865530193126,0,2,0,-0.7009902556898064,-1.3939132574555355,2,1,2.849529398878734,0,1,0,0,0.03141133078780467,0,2,0,0.9318162635860602"
"2580,1.8404693418385496,-1.0373137612320207,1,0,1,-0.01979557715729433,-0.6299551121823505,1,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,1,1,-0.29107227397811986"
"2581,0.3380005269875655,-0.344469177120317,0,1,1,-0.01979557715729433,0.5507074759671171,1,1,-1.213934457288018,1,2,1,2,-1.9081649543993509,0,0,1,-0.29107227397811986"
"2582,0.3380005269875655,1.5608534291868679,2,2,1,-0.01979557715729433,1.7313700641165848,1,1,-1.213934457288018,1,2,1,1,0.03141133078780467,0,1,1,0.6872385560732241"
"2583,0.0041185681317912485,-0.8641026152040947,1,2,0,-0.01979557715729433,-0.14379992882668732,2,1,-1.213934457288018,1,2,1,0,1.9709876159749602,0,1,0,-1.2693831040294639"
"2584,1.1727054241270012,0.6081921260332754,0,1,1,-0.7009902556898064,1.1063133998021608,1,1,2.0368366276453838,0,2,1,1,1.0011994733813825,0,1,1,1.1763939710988962"
"2585,1.1727054241270012,0.8680088450751643,0,2,0,0.6613991013752177,1.453567102199063,0,1,-1.213934457288018,2,2,1,0,1.0011994733813825,0,1,1,1.1763939710988962"
"2586,-0.6636453495797573,-0.1712580310923911,1,2,1,-1.3821849342223185,-1.7411669598524377,2,1,0.41145108517868284,1,2,0,2,-0.938376811805773,0,0,1,-1.024805396516628"
"2587,-1.3314092672913058,1.5608534291868679,0,1,1,0.6613991013752177,-0.7688565931411113,2,0,2.849529398878734,1,2,1,1,1.9709876159749602,0,0,0,0.4426608485603882"
"2588,-0.16282241129609587,0.7814032720612014,2,2,1,-0.7009902556898064,-1.3939132574555355,2,1,-1.213934457288018,2,0,1,2,-0.938376811805773,0,2,1,0.19808314104755217"
"2589,-0.8305863290076444,-0.1712580310923911,0,0,1,2.023788458440242,0.9674119188433998,1,1,-1.213934457288018,2,2,1,1,0.03141133078780467,0,1,1,-0.046494566465283826"
"2590,0.0041185681317912485,0.26176983397742365,0,0,1,-0.01979557715729433,0.2034537735702149,0,1,1.2241438564120333,1,2,0,1,-0.938376811805773,0,0,0,0.9318162635860602"
"2591,1.1727054241270012,0.6947976990472384,1,2,1,-0.7009902556898064,-1.3939132574555355,1,0,0.41145108517868284,1,2,1,2,1.9709876159749602,0,1,1,-0.046494566465283826"
"2592,-0.49670437015187013,0.34837540699138664,1,1,1,-0.7009902556898064,-0.2827014097854482,1,1,-1.213934457288018,2,2,0,0,1.0011994733813825,1,1,1,-1.2693831040294639"
"2593,0.0041185681317912485,1.3010367101449791,2,2,0,-0.7009902556898064,0.06455229261145401,2,1,-1.213934457288018,1,0,0,2,1.0011994733813825,0,1,0,0.4426608485603882"
"2594,0.0041185681317912485,-0.5176803231482429,0,2,1,0.6613991013752177,0.6896089569258781,2,1,0.41145108517868284,1,2,1,2,-2.8779530969929286,0,1,1,-0.046494566465283826"
"2595,0.8388234652712269,-0.6908914691761688,2,0,1,-0.01979557715729433,0.9674119188433998,2,1,0.41145108517868284,1,0,1,2,0.03141133078780467,0,2,0,0.9318162635860602"
"2596,-2.1661141644307413,-0.9507081882180577,2,0,1,0.6613991013752177,-1.4633639979349158,0,1,-0.40124168605466753,2,0,1,2,-0.938376811805773,0,1,1,4.8450595837914365"
"2597,-0.6636453495797573,-1.5569471993157984,1,2,0,0.6613991013752177,-0.07434918834730689,2,1,0.41145108517868284,0,0,0,1,0.03141133078780467,0,1,1,-1.2693831040294639"
"2598,0.17105954755967837,-1.5569471993157984,0,1,1,-0.01979557715729433,-1.185561036017394,2,1,0.41145108517868284,1,0,1,2,-1.9081649543993509,0,0,0,-0.7802276890037918"
"2599,1.1727054241270012,1.3010367101449791,2,0,0,0.6613991013752177,0.8979611783640193,0,1,1.2241438564120333,2,2,0,2,-0.938376811805773,0,1,0,1.6655493861245683"
"2600,-0.49670437015187013,0.6081921260332754,0,0,1,1.3425937799077299,0.5507074759671171,2,1,-1.213934457288018,1,0,1,1,-0.938376811805773,0,0,1,0.4426608485603882"
"2601,-1.8322322055749671,0.5215865530193126,0,2,0,0.6613991013752177,0.7590596974052585,2,1,-0.40124168605466753,1,0,1,1,-1.9081649543993509,0,1,1,-0.5356499814909559"
"2602,0.6718824858433398,0.43498098000534957,1,2,1,-0.01979557715729433,-1.4633639979349158,2,0,0.41145108517868284,2,1,1,1,0.03141133078780467,0,0,0,-0.29107227397811986"
"2603,-0.6636453495797573,1.2144311371310161,2,2,1,0.6613991013752177,0.06455229261145401,1,1,1.2241438564120333,2,2,1,0,1.0011994733813825,0,2,0,0.6872385560732241"
"2604,-1.1644682878634187,-0.08465245807842814,0,0,0,-1.3821849342223185,1.175764140281541,2,1,1.2241438564120333,2,2,1,1,0.03141133078780467,0,1,1,0.19808314104755217"
"2605,-0.6636453495797573,1.3010367101449791,1,1,0,2.023788458440242,0.7590596974052585,2,1,2.0368366276453838,0,2,1,2,-0.938376811805773,0,0,0,0.6872385560732241"
"2606,-0.16282241129609587,-0.5176803231482429,0,0,0,0.6613991013752177,1.2452148807609216,0,1,-0.40124168605466753,2,2,1,0,0.03141133078780467,0,1,1,0.19808314104755217"
"2607,-0.6636453495797573,1.474247856172905,0,1,1,0.6613991013752177,-1.046659555058633,2,1,-1.213934457288018,1,0,1,2,0.03141133078780467,0,1,1,0.4426608485603882"
"2608,-2.1661141644307413,0.6947976990472384,2,0,1,-0.01979557715729433,-0.7688565931411113,1,1,0.41145108517868284,2,0,1,1,1.0011994733813825,0,2,1,-0.29107227397811986"
"2609,0.8388234652712269,-0.8641026152040947,2,2,1,-2.0633796127548307,-0.21325066930606779,2,1,-1.213934457288018,1,1,1,1,1.0011994733813825,0,0,1,-0.5356499814909559"
"2610,1.3396464035548883,0.26176983397742365,2,2,1,-0.01979557715729433,0.06455229261145401,2,1,-0.40124168605466753,2,2,1,2,0.03141133078780467,0,0,1,0.9318162635860602"
"2611,0.6718824858433398,0.08855868794949777,2,1,1,-0.01979557715729433,-0.8383073336204918,2,1,-0.40124168605466753,1,2,1,2,0.03141133078780467,0,1,1,-0.29107227397811986"
"2612,-1.1644682878634187,-1.2105249072599464,1,2,1,-0.7009902556898064,-0.42160289074420915,1,1,0.41145108517868284,1,2,0,2,1.0011994733813825,0,1,1,-1.5139608115422998"
"2613,-0.16282241129609587,0.34837540699138664,2,2,1,-0.7009902556898064,0.6201582164464976,2,1,1.2241438564120333,2,0,1,1,-0.938376811805773,0,2,1,0.4426608485603882"
"2614,0.0041185681317912485,-0.6042858961622058,2,2,0,-0.7009902556898064,0.48125673548773673,1,1,-0.40124168605466753,2,0,0,0,0.03141133078780467,0,0,1,-0.5356499814909559"
"2615,0.6718824858433398,-1.5569471993157984,2,2,1,0.6613991013752177,-1.324462516976155,2,1,-1.213934457288018,2,2,0,2,-0.938376811805773,0,0,1,-1.024805396516628"
"2616,0.6718824858433398,1.5608534291868679,2,1,1,1.3425937799077299,1.6619193236372043,0,1,0.41145108517868284,1,0,1,1,-0.938376811805773,0,2,0,1.4209716786117321"
"2617,-0.6636453495797573,0.5215865530193126,0,2,1,-0.01979557715729433,0.2034537735702149,1,1,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,2,1,0.19808314104755217"
"2618,0.0041185681317912485,1.3010367101449791,2,2,1,-0.7009902556898064,-0.07434918834730689,2,1,-0.40124168605466753,0,1,1,2,1.0011994733813825,0,1,0,0.6872385560732241"
"2619,0.5049415064154527,0.6081921260332754,2,2,1,-0.7009902556898064,1.5924685831578238,2,1,1.2241438564120333,2,2,1,1,0.03141133078780467,0,0,1,1.1763939710988962"
"2620,1.5065873829827754,-0.5176803231482429,0,2,1,-0.01979557715729433,-1.2550117764967745,2,0,1.2241438564120333,2,2,0,2,-0.938376811805773,0,1,1,0.19808314104755217"
"2621,0.6718824858433398,0.08855868794949777,2,2,0,-0.01979557715729433,0.13400303309083447,2,1,-1.213934457288018,0,2,0,2,0.03141133078780467,0,1,1,0.19808314104755217"
"2622,0.8388234652712269,0.6081921260332754,0,2,1,0.6613991013752177,1.0368626593227803,2,1,-0.40124168605466753,1,2,1,0,1.0011994733813825,0,1,0,0.9318162635860602"
"2623,0.17105954755967837,1.5608534291868679,1,1,1,-0.7009902556898064,-0.35215215026482866,2,1,-0.40124168605466753,2,2,1,2,0.03141133078780467,0,1,1,0.19808314104755217"
"2624,1.3396464035548883,-0.8641026152040947,0,1,1,0.6613991013752177,0.828510437884639,0,1,1.2241438564120333,1,2,1,1,0.03141133078780467,0,2,1,0.6872385560732241"
"2625,0.3380005269875655,1.3010367101449791,2,1,1,0.6613991013752177,1.3841163617196826,2,0,0.41145108517868284,1,0,0,1,1.0011994733813825,0,1,0,0.6872385560732241"
"2626,-0.8305863290076444,1.474247856172905,0,2,1,-0.7009902556898064,-0.8383073336204918,1,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,1,0,0.4426608485603882"
"2627,1.3396464035548883,0.6081921260332754,0,2,1,-2.0633796127548307,-0.9077580740998723,0,1,0.41145108517868284,1,0,1,2,1.0011994733813825,0,1,0,1.4209716786117321"
"2628,0.6718824858433398,1.474247856172905,2,2,1,-0.7009902556898064,-0.4910536312235896,1,1,-0.40124168605466753,2,0,1,1,1.0011994733813825,0,0,1,1.1763939710988962"
"2629,-0.49670437015187013,-0.344469177120317,2,0,0,1.3425937799077299,-0.2827014097854482,2,1,-1.213934457288018,2,0,1,1,0.03141133078780467,0,2,1,-0.046494566465283826"
"2630,-0.49670437015187013,1.5608534291868679,0,2,0,-2.0633796127548307,-1.324462516976155,2,1,0.41145108517868284,1,1,0,2,0.03141133078780467,0,1,0,0.4426608485603882"
"2631,0.3380005269875655,0.6947976990472384,1,2,1,1.3425937799077299,-0.9077580740998723,2,1,-0.40124168605466753,0,2,0,0,0.03141133078780467,0,0,1,0.19808314104755217"
"2632,0.5049415064154527,-1.5569471993157984,0,1,0,-2.0633796127548307,1.314665621240302,2,1,-1.213934457288018,2,1,0,2,0.03141133078780467,0,2,0,-0.7802276890037918"
"2633,0.17105954755967837,1.3876422831589421,1,0,1,-0.7009902556898064,0.2034537735702149,1,1,0.41145108517868284,2,0,0,1,0.03141133078780467,0,1,0,0.9318162635860602"
"2634,0.3380005269875655,-0.08465245807842814,0,2,1,-0.7009902556898064,-0.8383073336204918,2,1,-0.40124168605466753,2,0,1,1,1.0011994733813825,0,1,0,0.19808314104755217"
"2635,1.6735283624106625,-0.1712580310923911,2,0,1,2.023788458440242,1.5230178426784435,2,1,-0.40124168605466753,1,1,0,2,-0.938376811805773,0,1,1,0.6872385560732241"
"2636,1.005764444699114,0.26176983397742365,2,0,1,-0.01979557715729433,0.9674119188433998,2,1,1.2241438564120333,1,2,0,2,0.03141133078780467,0,1,1,1.1763939710988962"
"2637,0.17105954755967837,-1.2105249072599464,1,0,1,-0.01979557715729433,-0.4910536312235896,0,1,0.41145108517868284,1,2,1,2,-1.9081649543993509,0,1,0,-0.5356499814909559"
"2638,1.005764444699114,-0.08465245807842814,2,0,0,-0.7009902556898064,0.8979611783640193,2,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,1,0,1,0.6872385560732241"
"2639,-0.9975273084355315,1.1278255641170531,2,2,0,0.6613991013752177,0.3423552545289758,1,1,0.41145108517868284,1,2,0,2,1.0011994733813825,0,2,1,0.4426608485603882"
"2640,0.3380005269875655,-1.6435527723297614,2,2,0,-0.7009902556898064,0.6201582164464976,1,1,-1.213934457288018,2,2,1,2,-0.938376811805773,0,2,1,-0.7802276890037918"
"2641,1.8404693418385496,-0.7774970421901317,1,0,1,-0.01979557715729433,-0.6299551121823505,2,1,1.2241438564120333,1,2,0,0,-1.9081649543993509,0,1,1,-0.046494566465283826"
"2642,-0.16282241129609587,-1.7301583453437241,0,0,1,-0.7009902556898064,-1.046659555058633,0,1,-0.40124168605466753,1,2,1,2,-0.938376811805773,0,0,1,-0.5356499814909559"
"2643,-0.8305863290076444,-0.25786360410635406,1,2,1,0.6613991013752177,-0.8383073336204918,2,1,-1.213934457288018,2,2,1,1,-1.9081649543993509,0,1,0,-1.2693831040294639"
"2644,-0.6636453495797573,0.7814032720612014,0,2,0,0.6613991013752177,-1.4633639979349158,2,1,0.41145108517868284,1,0,0,2,-0.938376811805773,0,0,1,0.19808314104755217"
"2645,-1.1644682878634187,1.0412199911030902,2,0,0,-0.7009902556898064,-0.07434918834730689,0,1,0.41145108517868284,1,2,0,1,-0.938376811805773,0,0,1,0.19808314104755217"
"2646,-0.8305863290076444,1.5608534291868679,2,2,0,-0.7009902556898064,-0.35215215026482866,1,1,-0.40124168605466753,2,0,0,2,0.03141133078780467,0,1,1,0.19808314104755217"
"2647,-0.329763390723983,0.34837540699138664,2,1,1,-0.7009902556898064,-1.7411669598524377,2,1,2.0368366276453838,0,0,0,0,0.03141133078780467,0,2,1,0.19808314104755217"
"2648,-1.3314092672913058,-0.8641026152040947,2,2,1,-0.01979557715729433,1.2452148807609216,2,1,-0.40124168605466753,1,0,1,1,1.0011994733813825,0,1,0,-1.2693831040294639"
"2649,0.0041185681317912485,1.474247856172905,2,1,1,0.6613991013752177,0.6201582164464976,1,1,2.0368366276453838,2,2,1,2,1.9709876159749602,0,1,0,1.1763939710988962"
"2650,0.8388234652712269,0.9546144180891273,1,2,0,-0.01979557715729433,-0.21325066930606779,2,1,-0.40124168605466753,2,0,0,1,0.03141133078780467,0,0,1,0.4426608485603882"
"2651,-0.8305863290076444,0.26176983397742365,2,0,0,-2.0633796127548307,1.5924685831578238,1,1,1.2241438564120333,1,0,1,2,0.03141133078780467,0,1,0,0.19808314104755217"
"2652,1.5065873829827754,0.6947976990472384,1,2,1,0.6613991013752177,1.5230178426784435,2,1,2.0368366276453838,1,0,1,0,0.03141133078780467,1,0,1,0.9318162635860602"
"2653,0.5049415064154527,1.474247856172905,1,0,1,-1.3821849342223185,-1.3939132574555355,2,1,-1.213934457288018,2,1,1,1,0.03141133078780467,0,1,0,0.4426608485603882"
"2654,1.005764444699114,0.6947976990472384,1,0,0,-0.7009902556898064,0.41180599500835624,2,1,-0.40124168605466753,0,2,1,2,-0.938376811805773,0,1,1,0.9318162635860602"
"2655,-0.6636453495797573,-0.4310747501342799,2,0,1,-0.01979557715729433,1.1063133998021608,1,1,0.41145108517868284,1,1,1,2,1.9709876159749602,0,1,1,-0.5356499814909559"
"2656,0.8388234652712269,0.7814032720612014,2,0,0,-0.01979557715729433,-1.1161102955380136,2,1,-0.40124168605466753,1,2,1,1,1.0011994733813825,1,1,1,0.19808314104755217"
"2657,-1.1644682878634187,-1.5569471993157984,2,2,1,0.6613991013752177,-1.324462516976155,1,1,-0.40124168605466753,1,0,1,2,1.0011994733813825,1,1,0,-1.758538519055136"
"2658,0.8388234652712269,-0.4310747501342799,2,2,1,-0.7009902556898064,-0.8383073336204918,1,1,1.2241438564120333,0,2,0,1,1.0011994733813825,0,1,1,0.19808314104755217"
"2659,0.17105954755967837,-0.344469177120317,1,0,0,-0.7009902556898064,-0.7688565931411113,2,1,-0.40124168605466753,2,2,1,1,1.0011994733813825,0,1,0,-0.29107227397811986"
"2660,0.5049415064154527,-1.1239193342459837,2,2,0,-0.01979557715729433,1.5924685831578238,1,1,2.0368366276453838,1,2,0,1,0.03141133078780467,0,1,1,-0.29107227397811986"
"2661,-1.1644682878634187,-1.6435527723297614,2,2,1,0.6613991013752177,0.9674119188433998,1,1,2.0368366276453838,1,2,0,1,1.0011994733813825,0,1,0,-1.2693831040294639"
"2662,-0.8305863290076444,-1.2971304802739094,2,2,0,0.6613991013752177,-1.5328147384142963,2,1,0.41145108517868284,1,2,1,0,0.03141133078780467,0,0,1,-1.5139608115422998"
"2663,0.6718824858433398,0.5215865530193126,0,2,0,-0.01979557715729433,0.9674119188433998,1,1,0.41145108517868284,1,2,1,0,0.03141133078780467,0,2,0,0.4426608485603882"
"2664,-0.9975273084355315,1.0412199911030902,2,0,1,1.3425937799077299,-1.185561036017394,0,1,-0.40124168605466753,0,1,1,2,-0.938376811805773,0,1,1,0.4426608485603882"
"2665,0.5049415064154527,1.7340645752147938,2,2,1,1.3425937799077299,-0.4910536312235896,2,1,2.0368366276453838,0,0,0,0,0.03141133078780467,0,2,1,1.6655493861245683"
"2666,-1.3314092672913058,-0.5176803231482429,2,0,1,0.6613991013752177,-0.6299551121823505,1,1,-0.40124168605466753,1,2,1,0,1.0011994733813825,0,1,0,-1.2693831040294639"
"2667,0.8388234652712269,0.34837540699138664,2,2,1,-1.3821849342223185,-0.7688565931411113,2,1,-1.213934457288018,1,2,1,0,0.03141133078780467,0,0,0,-0.046494566465283826"
"2668,-1.1644682878634187,1.474247856172905,0,2,0,0.6613991013752177,-0.6994058526617309,0,1,-0.40124168605466753,1,2,0,2,-0.938376811805773,0,1,0,0.4426608485603882"
"2669,0.5049415064154527,-1.1239193342459837,0,1,1,-0.01979557715729433,0.8979611783640193,2,1,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,1,1,-0.29107227397811986"
"2670,0.6718824858433398,0.7814032720612014,2,0,1,-0.7009902556898064,-0.8383073336204918,2,1,0.41145108517868284,0,2,0,2,0.03141133078780467,0,0,1,1.1763939710988962"
"2671,-0.6636453495797573,0.8680088450751643,0,1,0,-0.7009902556898064,1.0368626593227803,2,1,0.41145108517868284,0,2,1,1,0.03141133078780467,0,1,1,0.4426608485603882"
"2672,0.5049415064154527,-1.3837360532878724,2,0,1,-0.01979557715729433,-1.3939132574555355,2,1,-1.213934457288018,2,2,1,2,1.0011994733813825,0,1,1,-0.5356499814909559"
"2673,0.3380005269875655,1.2144311371310161,2,0,0,-0.7009902556898064,0.3423552545289758,1,1,-1.213934457288018,0,2,0,2,-0.938376811805773,0,2,1,1.1763939710988962"
"2674,-0.49670437015187013,1.1278255641170531,1,2,1,-0.01979557715729433,1.2452148807609216,1,1,0.41145108517868284,2,2,0,2,1.0011994733813825,0,1,1,0.4426608485603882"
"2675,-0.9975273084355315,-1.6435527723297614,2,0,0,-0.01979557715729433,-1.4633639979349158,2,1,1.2241438564120333,1,2,1,2,-0.938376811805773,1,1,0,-1.758538519055136"
"2676,-1.9991731850028542,-1.3837360532878724,0,2,0,-0.01979557715729433,0.48125673548773673,0,1,-1.213934457288018,0,2,1,1,-1.9081649543993509,1,2,0,-1.5139608115422998"
"2677,0.3380005269875655,-1.5569471993157984,0,1,0,0.6613991013752177,0.06455229261145401,2,1,-0.40124168605466753,2,1,1,1,0.03141133078780467,0,1,1,-1.024805396516628"
"2678,-1.498350246719193,-0.6042858961622058,2,2,0,-0.01979557715729433,-0.5605043717029701,2,0,1.2241438564120333,2,0,0,2,1.9709876159749602,1,2,1,-1.024805396516628"
"2679,0.17105954755967837,0.0019531149355348125,2,2,1,-0.7009902556898064,-1.3939132574555355,0,1,-0.40124168605466753,0,0,1,0,0.03141133078780467,0,2,1,0.19808314104755217"
"2680,-0.329763390723983,0.08855868794949777,2,2,1,-2.0633796127548307,0.6201582164464976,1,1,-0.40124168605466753,2,2,0,2,1.0011994733813825,0,0,0,0.19808314104755217"
"2681,0.6718824858433398,-0.7774970421901317,0,2,0,0.6613991013752177,-0.6994058526617309,2,1,-0.40124168605466753,1,2,0,0,-0.938376811805773,0,1,1,-0.5356499814909559"
"2682,-0.329763390723983,1.3876422831589421,2,0,0,-0.01979557715729433,-0.5605043717029701,2,1,-0.40124168605466753,0,2,1,2,-0.938376811805773,0,1,0,0.9318162635860602"
"2683,-0.329763390723983,-0.4310747501342799,2,2,1,-0.01979557715729433,0.7590596974052585,1,1,-0.40124168605466753,1,2,0,0,0.03141133078780467,0,1,1,-0.7802276890037918"
"2684,0.6718824858433398,-1.5569471993157984,2,2,0,1.3425937799077299,1.5230178426784435,2,1,-0.40124168605466753,2,2,0,0,-0.938376811805773,0,2,1,-0.5356499814909559"
"2685,0.3380005269875655,-0.6908914691761688,0,2,1,-1.3821849342223185,-0.5605043717029701,1,1,0.41145108517868284,2,2,1,1,1.0011994733813825,0,0,0,-0.046494566465283826"
"2686,0.3380005269875655,0.08855868794949777,0,2,0,-0.01979557715729433,0.828510437884639,1,1,-1.213934457288018,1,2,1,1,-0.938376811805773,0,1,0,-0.046494566465283826"
"2687,0.5049415064154527,-0.344469177120317,1,2,1,-0.7009902556898064,1.5924685831578238,2,1,-0.40124168605466753,1,0,1,1,0.03141133078780467,0,0,1,-0.046494566465283826"
"2688,-1.498350246719193,-0.7774970421901317,1,2,1,0.6613991013752177,-1.3939132574555355,2,1,-0.40124168605466753,1,2,1,0,0.03141133078780467,0,0,0,4.8450595837914365"
"2689,0.8388234652712269,-1.2971304802739094,0,0,1,-2.0633796127548307,0.06455229261145401,0,1,-0.40124168605466753,0,2,0,1,-1.9081649543993509,0,1,0,-0.046494566465283826"
"2690,0.6718824858433398,1.1278255641170531,0,2,1,0.6613991013752177,-1.6717162193730573,0,1,2.0368366276453838,2,2,0,2,-0.938376811805773,1,1,1,1.1763939710988962"
"2691,-0.9975273084355315,1.7340645752147938,2,1,1,0.6613991013752177,1.1063133998021608,0,1,-1.213934457288018,1,0,1,1,0.03141133078780467,0,1,0,0.4426608485603882"
"2692,-0.16282241129609587,-0.6042858961622058,2,2,1,-0.7009902556898064,-0.7688565931411113,1,1,-0.40124168605466753,0,2,1,2,0.03141133078780467,0,0,0,-0.5356499814909559"
"2693,0.0041185681317912485,-0.4310747501342799,0,2,1,-0.01979557715729433,-0.5605043717029701,1,1,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,1,0,-0.29107227397811986"
"2694,-0.16282241129609587,0.43498098000534957,0,0,0,-0.7009902556898064,0.6201582164464976,1,1,1.2241438564120333,2,2,0,0,0.03141133078780467,0,2,1,0.6872385560732241"
"2695,0.3380005269875655,0.7814032720612014,0,0,1,0.6613991013752177,0.9674119188433998,2,1,-1.213934457288018,2,2,0,1,0.03141133078780467,0,1,1,0.9318162635860602"
"2696,1.5065873829827754,-0.344469177120317,2,0,1,0.6613991013752177,-0.35215215026482866,1,0,-0.40124168605466753,1,1,1,1,1.0011994733813825,0,0,0,-0.046494566465283826"
"2697,1.005764444699114,1.3876422831589421,0,2,0,-1.3821849342223185,0.5507074759671171,2,1,-1.213934457288018,2,0,1,2,-0.938376811805773,0,1,1,1.1763939710988962"
"2698,-1.3314092672913058,0.17516426096346072,1,2,0,-1.3821849342223185,1.5924685831578238,2,1,-1.213934457288018,1,0,1,1,-1.9081649543993509,0,1,1,-1.024805396516628"
"2699,0.6718824858433398,-0.1712580310923911,0,1,1,1.3425937799077299,1.314665621240302,1,1,-1.213934457288018,1,0,1,1,1.0011994733813825,0,1,0,-0.046494566465283826"
"2700,1.3396464035548883,0.5215865530193126,1,2,0,2.023788458440242,0.6896089569258781,2,1,3.6622221701120847,1,0,1,1,-0.938376811805773,0,1,1,1.1763939710988962"
"2701,0.3380005269875655,1.5608534291868679,2,2,0,0.6613991013752177,1.5230178426784435,1,1,-0.40124168605466753,0,2,0,2,-1.9081649543993509,1,2,0,1.1763939710988962"
"2702,1.1727054241270012,1.0412199911030902,2,2,0,0.6613991013752177,1.314665621240302,2,0,-0.40124168605466753,1,2,0,0,1.0011994733813825,0,0,0,0.6872385560732241"
"2703,2.0074103212664367,-1.5569471993157984,0,2,0,-0.01979557715729433,0.7590596974052585,1,1,-1.213934457288018,1,2,1,2,-0.938376811805773,0,1,0,-0.046494566465283826"
"2704,1.005764444699114,-0.6042858961622058,2,2,0,-0.01979557715729433,1.453567102199063,0,1,-1.213934457288018,2,0,0,1,0.03141133078780467,0,1,0,0.19808314104755217"
"2705,0.17105954755967837,-0.08465245807842814,1,2,1,0.6613991013752177,1.1063133998021608,0,1,-0.40124168605466753,1,2,1,2,0.03141133078780467,0,1,1,-0.046494566465283826"
"2706,1.005764444699114,-0.6042858961622058,0,0,0,-0.01979557715729433,-0.0048984478679264375,1,1,1.2241438564120333,1,2,1,2,1.9709876159749602,0,0,1,0.6872385560732241"
"2707,0.17105954755967837,0.6947976990472384,2,1,0,1.3425937799077299,-0.0048984478679264375,0,0,-0.40124168605466753,2,0,0,1,-0.938376811805773,0,2,0,-0.046494566465283826"
"2708,0.0041185681317912485,1.1278255641170531,2,2,1,-0.01979557715729433,-1.7411669598524377,2,1,-0.40124168605466753,0,0,1,2,1.0011994733813825,0,0,1,0.9318162635860602"
"2709,-0.329763390723983,0.7814032720612014,0,1,1,-0.01979557715729433,-1.6022654788936768,2,1,-0.40124168605466753,0,0,1,2,0.03141133078780467,0,2,0,0.4426608485603882"
"2710,1.5065873829827754,1.7340645752147938,2,2,1,-0.01979557715729433,0.828510437884639,2,0,1.2241438564120333,1,2,1,0,1.9709876159749602,0,0,0,1.6655493861245683"
"2711,-0.8305863290076444,-0.7774970421901317,0,1,0,-0.01979557715729433,0.2034537735702149,2,1,-1.213934457288018,2,2,0,2,0.03141133078780467,0,1,1,-1.024805396516628"
"2712,1.5065873829827754,1.3010367101449791,2,1,1,1.3425937799077299,0.8979611783640193,2,1,-1.213934457288018,2,0,1,1,-0.938376811805773,0,1,0,1.1763939710988962"
"2713,0.5049415064154527,0.9546144180891273,0,1,1,-0.01979557715729433,1.5230178426784435,1,1,0.41145108517868284,1,2,1,1,0.03141133078780467,0,0,1,0.9318162635860602"
"2714,-1.3314092672913058,-0.5176803231482429,0,2,0,-0.01979557715729433,-0.14379992882668732,2,1,-0.40124168605466753,1,2,1,1,1.9709876159749602,0,1,1,-0.7802276890037918"
